SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
183117,Philips hue Warm White A19 Extension LED Light Bulb,Warm any space in your home with the cozy white light of this Philips Hue bulb.,"<ul><li>The warm white color temperature of this bulb fills rooms and book nooks with comforting tones, so you can relax with your favorite after a long day. As a welcome addition to your Philips Hue lighting system, this bulb can be dimmed with a simple tap of your finger on your smartphone or tablet.</li></ul>",<p>Include a Philips Hue white bulb in your Philips Hue system and experience high quality white light that you can dim smoothly.</p> <ul> <li><b>Light schedules for home automation</b></li> <li><b>Away-from-home control</b></li> <li><b>Comfort dimming</b></li> </ul>,PHILIPS USA,455295,EA,0.01,,SEG_23000000,Home Automation & Security Technology,CAT_23400000,Smart Lighting,CLS_23420000,Smart Lights,SUB_23420001,Smart Light Bulbs
134581,"Ergodyne Chill-Its® 6630 Terry Cloth Skull Caps, Black, Pack Of 6 Caps","When you wear the Ergodyne Chill-Its 6630 Skull Cap, you can feel confident and cool on the job. This terry cloth cap features Hi Cool® technology to wick away moisture and an elastic band to provide a sure fit.",<ul><li>Made of polyester for a soft feel.</li> <li>Hi Cool® moisture management and a sweat-absorbing terry cloth liner keep sweat from causing a distraction.</li> <li>Low-profile style can be worn under a helmet or hard hat.</li> <li>Elastic band stretches to offer a snug fit.</li> <li>Machine washable.</li></ul>,,ERGODYNE CORPORATION,12516,CA,,,SEG_12000000,Footwear & Apparel,CAT_12300000,Headgear,CLS_12310000,Head Protection,SUB_12310001,Bandanas
88476,"Mind Reader 3-Compartment Desk Organizer, 8-1/4”H x 12-1/2”W x 9-3/4”D, Pink","Declutter your desktop with help from a Mind Reader 3-Compartment Desk Organizer. The simple design will complement existing desk décor, and the 3-compartment construction can organize paperwork, writing utensils, sticky notes, thumbtacks and more to free","<ul><li>Durable mesh metal construction is ideal for lasting use and allows you to see contents easily.</li> <li>Create more desktop space by organizing paperwork, sticky notes, pencils, pens, paper clips and other essentials.</li> <li>3 compartments are ideally sized for various objects.</li></ul>",,EMS MIND READER LLC,MESHBOX3-PNK,EA,25.01,,SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920001,Multi-Supply Organizers - Desktop
135040,"Protection Plus Super Protective Disposable Underwear, X-Large, 56 - 68"", White, Bag Of 14",Maintain skin integrity and patient comfort,<ul><li>Disposable brief keeps incontinent patients dry and comfortable.</li> <li>Absorbent core technology with a dryness layer draws moisture away from the skin.</li> <li>Leak-resistant polyethylene back cover offers a soft feel.</li></ul>,,"MEDLINE INDUSTRIES, INC.",MSC33600Z,BG,,"* Provides an underwear-like feel * Pull-up design * Odor and moisture control * 56 - 68"" Underpads Wipes",SEG_12000000,Footwear & Apparel,CAT_12500000,Undergarments,CLS_12510000,Men's Undergarments,SUB_12510001,Incontinence Underwear - Men
232153,"Custom Sharpie® Twin Tip Marker, Fine/Ultra Fine Point, Gray Barrel, Assorted Ink Colors",Get the best of both worlds with the Sharpie Twin Tip.,<ul><li>Permanent ink.</li> <li>Fine point and ultra fine points create precise lines. </li></ul>,,,,EA,2.7,,SEG_32000000,Promotional Products,CAT_32990000,Promotional - Writing Instruments,CLS_7670466,Custom - Pens,SUB_7671019,Pens - Custom 3rd Party
135046,"Protection Plus Super Protective Disposable Underwear, Small, 20 - 28"", White, Bag Of 22",Maintain skin integrity and patient comfort,<ul><li>Disposable brief keeps incontinent patients dry and comfortable.</li> <li>Absorbent core technology with a dryness layer draws moisture away from the skin.</li> <li>Leak-resistant polyethylene back cover offers a soft feel.</li></ul>,,"MEDLINE INDUSTRIES, INC.",MSC33255Z,BG,,"* Provides an underwear-like feel * Pull-up design * Odor and moisture control * 20 - 28"" Underpads Wipes",SEG_12000000,Footwear & Apparel,CAT_12500000,Undergarments,CLS_12510000,Men's Undergarments,SUB_12510001,Incontinence Underwear - Men
182890,"Ring Refurbished Video Doorbell, Venetian Bronze","The Ring Video Doorbell is the world's first battery-operated, Wi-Fi enabled, HD video doorbell. The device enables homeowners to see and speak with visitors from anywhere in the world by streaming live audio and video of a home's front doorstep directly","<ul><li>See and speak with visitors using your Smartphone or tablet, whether you're upstairs or across town</li> <li>Compatible with all iOS and android Smartphone and tablets</li> <li>Built-in motion sensors detect movement up to 30 ft. allowing you to know what is going on outside of your home</li> <li>Multiple faceplate finishes helping you match your current door hardware</li> <li>Connect to current doorbell wiring or utilize internal battery for convenience</li> <li>Regularly updating features so that your Ring Video Doorbell is always improving</li> <li>720p HD Camera with 180° Field of View, 30 ft. Motion Detection, and Night Vision</li> <li>Lifetime Purchase Protection: If your Ring Video Doorbell is stolen, we'll replace it free of charge</li> <li>Installs in about 5 minutes - no professional help or special tools are required</li> <li>Bank Grade Encryption</li> <li>(-5 to 120°F) operating temperature</li> <li>Quality refurbished and reconditioned Alarm. Complies with the manufacturer’s original specifications.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,RING,R8VRS5-VEN0,EA,83.55,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230004,Security Cameras - Mountable
232328,Wash and Wear Long Sleeve Shirt,"Enjoy a stylish, comfortable shirt",<ul><li>Long-sleeve shirt with a button-down collar and adjustable cuffs for utmost professionalism. Dyed-to-match buttons provide a coordinated look.</li> <li>Wrinkle-resistant cotton/polyester blend.</li> <li>Shirt is 55% cotton/45% polyester blend.</li></ul>,,,,EA,32.65,,SEG_32000000,Promotional Products,CAT_32990100,Promotional - Apparel,CLS_32990170,Custom - T-Shirts,SUB_32990171,T-Shirts - Custom 3rd Party
87562,"Floortex Desktex Polycarbonate Anti-Slip Desk Mat, 20"" x 36"", Clear",Keep your desk in top condition,"<ul><li>Polycarbonate material with an embossed finish provides durable protection.</li> <li>Helps prevent scratches, scuffs and spills from marring your desk's finish.</li> <li>Ideal for lacquered and varnished desks and work surfaces.</li> <li>Anti-slip backing helps keep the mat securely in place while you work.</li> <li>Heat-resistant design withstands temperatures up to 212° F for lasting use.</li> <li>Helps protect expensive desk surfaces; from scratches, scuffs, spillage and heat. Polycarbonate is non-toxic, lays perfectly flat instantly, and will not crack, dent, curl, discolour or smell</li> <li>It’s easy to view important notes and photographs safely stored under the clear place mat</li> <li>Lightly embossed top surface enables easy mouse movement with a comfortable writing surface. Has ergonomic low-profile design to reduce wrist strain</li> <li>Heat resistant to 212°F for long-lasting desk protection against hot equipment and drinks</li> <li>Ideal for all home and office work surfaces; computer desks, dressing tables and dinning tables</li></ul>",,FLOORTEX,FRDE2036RA1,EA,12.41,* Keep your desk in top condition * Heat-resistant polycarbonate * Anti-slip backing * Embossed finish Desktop organizers Paper holders FORAY pens,SEG_5000000,Desk Accessories,CAT_5200000,Card Files & Holders,CLS_5210000,Business Card Organizers,SUB_5210002,Business Card Holders
134009,"Ergodyne GloWear 8283BK Lightweight Performance Hi-Vis T-Shirt, X-Large, Lime","Stay cool and comfortable on site when you wear an Ergodyne GloWear 8283BK Lightweight Performance Hi-Vis T-Shirt. Reflective tape is built into the shirt to help you remain seen in low light conditions, while a moisture-wicking treatment helps to prevent","<ul><li>Made from lightweight polyester performance fabric for all-day comfort.</li> <li>Moisture-wicking treatment helps you stay cool and dry.</li> <li>ANSI/ISEA 107, Type R Class 2 compliant for high visibility with 2” segmented reflective tape for low-light visibility.</li> <li>UPF 30+ protection from harmful UV rays.</li> <li>Underarm vents offer optimal airflow.</li> <li>Black paneling hides sweat, dirt and dust for long-lasting wear.</li> <li>Includes a chest pocket to clip pens or store small items.</li> <li>Machine washable.</li></ul>",,ERGODYNE CORPORATION,23505,EA,,,SEG_12000000,Footwear & Apparel,CAT_12100000,Apparel,CLS_12110000,Clothing Basics,SUB_12110004,Shirts
231407,Encore Convention Tote,Convention tote can be used to carry your essentials,"<ul><li>Made of 600d polyester to ensure strength.</li> <li>26 1/2"" shoulder straps offers comfortable carrying.</li> <li>Includes a pen loop for convenient storage.</li></ul>",,,,EA,3.7,"* Use to carry essentials * Made of 600d polyester * 26 1/2"" shoulder straps * Includes a pen loop",SEG_32000000,Promotional Products,CAT_32200000,Promotional - Bags & Totes,CLS_32220000,Custom - Totes,SUB_32220001,Totes - Custom 3rd Party
51203,HP 761 (CH647A) Gray/Dark Gray Printhead,This dye-based printhead allows your office to produce quality text and accurate monochrome images. Maintain production when you use this printhead in your compatible printer.,"<ul><li>Dye-based formula.</li> <li>Produces crisp text, fine line accuracy, true neutral grays and accurate monochrome CAD drawings.</li> <li>Compatible with select HP DesignJet printer models.</li> <li>The information contained herein is subject to change without notice. The only warranties for HP products and services are set forth in the express warranty statements accompanying such products and services. Nothing herein should be construed as constituting an additional warranty. HP shall not be liable for technical or editorial errors or omissions contained herein.</li></ul>","<p>HP 761 printhead is designed for use with HP Designjet T7100 Monochrome Printers. With Original HP printheads, you get a unique combination of quality and versatility. Produce consistently crisp, clear, accurate lines and vivid color - even true neutral grays - for wide variety of projects. Impress with high-quality color presentations. HP printheads provide low-maintenance, high-productivity printing so you can print with ease and deliver with confidence.</p>",HP INC.,CH647A,EA,150.66,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230004,Security Cameras - Mountable
182689,"Ubiquiti 4 Megapixel HD Network Camera - Color - Dome - H.264 - 1920 x 1080 Fixed Lens - Ceiling Mount, Wall Mount",,<ul><li>Network camera - Helps achieve high-quality video results</li> <li>Up to 1920 x 1080 video resolution</li></ul>,,UBIQUITI NETWORKS,UVC-G3-DOME,EA,146.56,,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230002,Security Camera Systems
182915,"Ring Spotlight Cam Battery-Powered Wireless Security Camera, Black","Illuminate your lawn and deter would-be intruders with this Ring Spotlight Cam security camera. The wireless design runs on batteries for flexible placement options, while the infrared lights offer better visibility at night. This camera features a built-",<ul><li>Works with the Ring app and other Ring security equipment.</li> <li>Rugged design withstands outdoor conditions.</li> <li>Infrared lights offer sharp video quality after dark.</li> <li>Includes one Ring Spotlight Cam security camera.</li> <li>Black in color.</li></ul>,,RING,8SB1S7-BEN0,EA,0.01,* Watch live HD video on a device * Motion-activated spotlight * Wide-angle lens * Mfr 1-year limited warranty Performance Protection Plan Surveillance system Flashlight,SEG_23000000,Home Automation & Security Technology,CAT_23200000,Security Systems,CLS_23230000,Security Cameras,SUB_23230006,Smart Security Systems
88499,"Deflecto Stackable Drawer Organizer, 6-13/16""H x 12-1/2""W x 12-1/2""D, Clear","Keep your space organized with help from the Deflecto Stackable Drawer Organizer. With 3 drawers each featuring 3 divided compartments, you have plenty of space to keep writing instruments, small office supplies, tools and other items tidy.",<ul><li>Made from plastic.</li> <li>3 drawers each with 3 interior compartments.</li> <li>Transparent design allows full visibility.</li> <li>Non-skid base pads.</li> <li>Stacking design.</li> <li>Compact design is easy to transport. </li></ul>,"<p>Three-drawer organizer features a transparent construction to provide full visibility of your supplies. Divided drawers keep your stored items neat and tidy. Compact, stackable design leave plenty of room on your work space. Nonskid pads on the bottom of the organizer protect your desk from scuffs and scratches. Organizer is perfect for storing tape, spools of thread, yarn, ribbons, small supplies and more.</p>",DEFLECT-O CORPORATION,350901CR,EA,21.33,,SEG_5000000,Desk Accessories,CAT_5900000,Supply Organizers,CLS_5920000,Supply Organizers - Desktop,SUB_5920001,Multi-Supply Organizers - Desktop
